"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Halsua kk","1978","11","11","02:00","-1","-1"
"Halsua kk","1978","11","12","02:00","-1","-1"
"Halsua kk","1978","11","13","02:00","1.4","-1"
"Halsua kk","1978","11","14","02:00","8.9","-1"
"Halsua kk","1978","11","15","02:00","1.2","-1"
"Halsua kk","1978","11","16","02:00","5","3"
"Halsua kk","1978","11","17","02:00","-1","4"
"Halsua kk","1978","11","18","02:00","1.5","4"
"Halsua kk","1978","11","19","02:00","4.4","2"
"Halsua kk","1978","11","20","02:00","-1","5"
"Halsua kk","1978","11","21","02:00","3.5","5"
"Halsua kk","1978","11","22","02:00","2.6","3"
"Halsua kk","1978","11","23","02:00","0.3","3"
"Halsua kk","1978","11","24","02:00","-1","3"
"Halsua kk","1978","11","25","02:00","0.8","3"
"Halsua kk","1978","11","26","02:00","0","5"
"Halsua kk","1978","11","27","02:00","0","5"
"Halsua kk","1978","11","28","02:00","-1","5"
"Halsua kk","1978","11","29","02:00","0.3","5"
"Halsua kk","1978","11","30","02:00","-1","5"
"Halsua kk","1978","12","1","02:00","-1","5"
"Halsua kk","1978","12","2","02:00","0","5"
"Halsua kk","1978","12","3","02:00","-1","5"
"Halsua kk","1978","12","4","02:00","0.1","5"
"Halsua kk","1978","12","5","02:00","-1","5"
"Halsua kk","1978","12","6","02:00","-1","5"
"Halsua kk","1978","12","7","02:00","0.2","5"
"Halsua kk","1978","12","8","02:00","-1","5"
"Halsua kk","1978","12","9","02:00","0.1","5"
"Halsua kk","1978","12","10","02:00","-1","5"
"Halsua kk","1978","12","11","02:00","1","5"
"Halsua kk","1978","12","12","02:00","5.5","12"
"Halsua kk","1978","12","13","02:00","0.3","25"
"Halsua kk","1978","12","14","02:00","-1","25"
"Halsua kk","1978","12","15","02:00","-1","25"
"Halsua kk","1978","12","16","02:00","1.1","25"
"Halsua kk","1978","12","17","02:00","0.2","27"
"Halsua kk","1978","12","18","02:00","1.5","27"
"Halsua kk","1978","12","19","02:00","-1","27"
"Halsua kk","1978","12","20","02:00","-1","27"
"Halsua kk","1978","12","21","02:00","0.9","27"
"Halsua kk","1978","12","22","02:00","0.1","27"
"Halsua kk","1978","12","23","02:00","-1","27"
"Halsua kk","1978","12","24","02:00","-1","27"
"Halsua kk","1978","12","25","02:00","-1","27"
"Halsua kk","1978","12","26","02:00","0.4","27"
"Halsua kk","1978","12","27","02:00","0.4","27"
"Halsua kk","1978","12","28","02:00","-1","28"
"Halsua kk","1978","12","29","02:00","-1","28"
"Halsua kk","1978","12","30","02:00","0.2","28"
"Halsua kk","1978","12","31","02:00","-1","28"
"Halsua kk","1979","1","1","02:00","0","28"
"Halsua kk","1979","1","2","02:00","-1","28"
"Halsua kk","1979","1","3","02:00","-1","27"
"Halsua kk","1979","1","4","02:00","-1","27"
"Halsua kk","1979","1","5","02:00","0.2","27"
"Halsua kk","1979","1","6","02:00","1.5","27"
"Halsua kk","1979","1","7","02:00","3.6","27"
"Halsua kk","1979","1","8","02:00","0.5","28"
"Halsua kk","1979","1","9","02:00","-1","29"
"Halsua kk","1979","1","10","02:00","0.4","29"
"Halsua kk","1979","1","11","02:00","0.2","29"
"Halsua kk","1979","1","12","02:00","3.1","29"
"Halsua kk","1979","1","13","02:00","9.7","31"
"Halsua kk","1979","1","14","02:00","-1","40"
"Halsua kk","1979","1","15","02:00","0.8","40"
"Halsua kk","1979","1","16","02:00","0.6","40"
"Halsua kk","1979","1","17","02:00","-1","40"
"Halsua kk","1979","1","18","02:00","0.4","40"
"Halsua kk","1979","1","19","02:00","-1","40"
"Halsua kk","1979","1","20","02:00","-1","40"
"Halsua kk","1979","1","21","02:00","0.3","40"
"Halsua kk","1979","1","22","02:00","0.4","40"
"Halsua kk","1979","1","23","02:00","2.8","40"
"Halsua kk","1979","1","24","02:00","0.8","40"
"Halsua kk","1979","1","25","02:00","2.6","40"
"Halsua kk","1979","1","26","02:00","4.5","41"
"Halsua kk","1979","1","27","02:00","2.4","45"
"Halsua kk","1979","1","28","02:00","0.3","45"
"Halsua kk","1979","1","29","02:00","-1","45"
"Halsua kk","1979","1","30","02:00","-1","45"
"Halsua kk","1979","1","31","02:00","0.3","45"
"Halsua kk","1979","2","1","02:00","2.3","45"
"Halsua kk","1979","2","2","02:00","1.2","47"
"Halsua kk","1979","2","3","02:00","0.5","48"
"Halsua kk","1979","2","4","02:00","0.3","48"
"Halsua kk","1979","2","5","02:00","0.1","48"
"Halsua kk","1979","2","6","02:00","0.1","48"
"Halsua kk","1979","2","7","02:00","4","48"
"Halsua kk","1979","2","8","02:00","5.3","48"
"Halsua kk","1979","2","9","02:00","1.1","53"
"Halsua kk","1979","2","10","02:00","-1","54"
"Halsua kk","1979","2","11","02:00","1.3","54"
"Halsua kk","1979","2","12","02:00","-1","54"
"Halsua kk","1979","2","13","02:00","-1","54"
"Halsua kk","1979","2","14","02:00","-1","54"
"Halsua kk","1979","2","15","02:00","0.1","54"
"Halsua kk","1979","2","16","02:00","-1","54"
"Halsua kk","1979","2","17","02:00","-1","54"
"Halsua kk","1979","2","18","02:00","-1","54"
"Halsua kk","1979","2","19","02:00","-1","54"
"Halsua kk","1979","2","20","02:00","-1","54"
"Halsua kk","1979","2","21","02:00","-1","54"
"Halsua kk","1979","2","22","02:00","-1","54"
"Halsua kk","1979","2","23","02:00","1.1","54"
"Halsua kk","1979","2","24","02:00","1","54"
"Halsua kk","1979","2","25","02:00","1.1","55"
"Halsua kk","1979","2","26","02:00","0.1","50"
"Halsua kk","1979","2","27","02:00","0.4","49"
"Halsua kk","1979","2","28","02:00","0.5","48"
"Halsua kk","1979","3","1","02:00","0.2","48"
"Halsua kk","1979","3","2","02:00","1.5","48"
"Halsua kk","1979","3","3","02:00","1.9","49"
"Halsua kk","1979","3","4","02:00","-1","45"
"Halsua kk","1979","3","5","02:00","0.3","45"
"Halsua kk","1979","3","6","02:00","1.2","46"
"Halsua kk","1979","3","7","02:00","-1","45"
"Halsua kk","1979","3","8","02:00","2.4","45"
"Halsua kk","1979","3","9","02:00","0.9","48"
"Halsua kk","1979","3","10","02:00","0","47"
"Halsua kk","1979","3","11","02:00","0.2","46"
"Halsua kk","1979","3","12","02:00","0.7","46"
"Halsua kk","1979","3","13","02:00","0.4","46"
"Halsua kk","1979","3","14","02:00","0.1","46"
"Halsua kk","1979","3","15","02:00","-1","46"
"Halsua kk","1979","3","16","02:00","-1","46"
"Halsua kk","1979","3","17","02:00","-1","46"
"Halsua kk","1979","3","18","02:00","0.8","46"
"Halsua kk","1979","3","19","02:00","0.5","48"
"Halsua kk","1979","3","20","02:00","0.3","48"
"Halsua kk","1979","3","21","02:00","1","48"
"Halsua kk","1979","3","22","02:00","6.7","50"
"Halsua kk","1979","3","23","02:00","4.8","59"
"Halsua kk","1979","3","24","02:00","2","63"
"Halsua kk","1979","3","25","02:00","0.5","64"
"Halsua kk","1979","3","26","02:00","0.7","63"
"Halsua kk","1979","3","27","02:00","2.5","60"
"Halsua kk","1979","3","28","02:00","-1","58"
"Halsua kk","1979","3","29","02:00","-1","53"
"Halsua kk","1979","3","30","02:00","-1","48"
"Halsua kk","1979","3","31","02:00","-1","48"
"Halsua kk","1979","4","1","02:00","1.3","45"
"Halsua kk","1979","4","2","02:00","-1","42"
"Halsua kk","1979","4","3","02:00","1","39"
"Halsua kk","1979","4","4","02:00","1.1","38"
"Halsua kk","1979","4","5","02:00","0.4","35"
"Halsua kk","1979","4","6","02:00","2.6","33"
"Halsua kk","1979","4","7","02:00","-1","33"
"Halsua kk","1979","4","8","02:00","4.1","31"
"Halsua kk","1979","4","9","02:00","0.1","37"
"Halsua kk","1979","4","10","02:00","1.6","35"
"Halsua kk","1979","4","11","02:00","0","35"
"Halsua kk","1979","4","12","02:00","-1","32"
"Halsua kk","1979","4","13","02:00","-1","31"
"Halsua kk","1979","4","14","02:00","2.1","31"
"Halsua kk","1979","4","15","02:00","-1","35"
"Halsua kk","1979","4","16","02:00","-1","32"
"Halsua kk","1979","4","17","02:00","0.2","32"
"Halsua kk","1979","4","18","02:00","-1","32"
"Halsua kk","1979","4","19","02:00","-1","32"
"Halsua kk","1979","4","20","02:00","0.8","32"
"Halsua kk","1979","4","21","02:00","0.9","31"
"Halsua kk","1979","4","22","02:00","-1","28"
"Halsua kk","1979","4","23","02:00","-1","26"
"Halsua kk","1979","4","24","02:00","-1","23"
"Halsua kk","1979","4","25","02:00","7.5","19"
"Halsua kk","1979","4","26","02:00","3.6","5"
"Halsua kk","1979","4","27","02:00","0.6","3"
"Halsua kk","1979","4","28","02:00","0.2","2"
"Halsua kk","1979","4","29","02:00","8.3","0"
"Halsua kk","1979","4","30","02:00","6","0"
"Halsua kk","1979","5","1","02:00","0.6","0"
"Halsua kk","1979","5","2","02:00","3.1","0"
"Halsua kk","1979","5","3","02:00","1.7","0"
"Halsua kk","1979","5","4","02:00","-1","0"
"Halsua kk","1979","5","5","02:00","0.8","-1"
"Halsua kk","1979","5","6","02:00","-1","-1"
"Halsua kk","1979","5","7","02:00","0.9","-1"
"Halsua kk","1979","5","8","02:00","0.2","-1"
"Halsua kk","1979","5","9","02:00","1.2","-1"
"Halsua kk","1979","5","10","02:00","13.1","-1"
"Halsua kk","1979","5","11","02:00","-1","-1"
"Halsua kk","1979","5","12","02:00","0.1","-1"
"Halsua kk","1979","5","13","02:00","4.1","-1"
"Halsua kk","1979","5","14","02:00","0.7","-1"
"Halsua kk","1979","5","15","02:00","0.2","-1"
"Halsua kk","1979","5","16","02:00","2.5","-1"
"Halsua kk","1979","5","17","02:00","-1","-1"
"Halsua kk","1979","5","18","02:00","0","-1"
"Halsua kk","1979","5","19","02:00","0.2","-1"
"Halsua kk","1979","5","20","02:00","1.1","-1"
"Halsua kk","1979","5","21","02:00","-1","-1"
"Halsua kk","1979","5","22","02:00","1.2","-1"
"Halsua kk","1979","5","23","02:00","-1","-1"
"Halsua kk","1979","5","24","02:00","-1","-1"
"Halsua kk","1979","5","25","02:00","-1","-1"
"Halsua kk","1979","5","26","02:00","0.3","-1"
"Halsua kk","1979","5","27","02:00","-1","-1"
"Halsua kk","1979","5","28","02:00","0.2","-1"
"Halsua kk","1979","5","29","02:00","0.8","-1"
"Halsua kk","1979","5","30","02:00","1.6","-1"
"Halsua kk","1979","5","31","02:00","-1","-1"
"Halsua kk","1979","6","1","02:00","-1","-1"
"Halsua kk","1979","6","2","02:00","2.1","-1"
"Halsua kk","1979","6","3","02:00","-1","-1"
"Halsua kk","1979","6","4","02:00","-1","-1"
"Halsua kk","1979","6","5","02:00","-1","-1"
"Halsua kk","1979","6","6","02:00","-1","-1"
"Halsua kk","1979","6","7","02:00","-1","-1"
"Halsua kk","1979","6","8","02:00","-1","-1"
"Halsua kk","1979","6","9","02:00","13.2","-1"
"Halsua kk","1979","6","10","02:00","0.9","-1"
"Halsua kk","1979","6","11","02:00","-1","-1"
"Halsua kk","1979","6","12","02:00","-1","-1"
"Halsua kk","1979","6","13","02:00","0.2","-1"
"Halsua kk","1979","6","14","02:00","6.2","-1"
"Halsua kk","1979","6","15","02:00","0.1","-1"
"Halsua kk","1979","6","16","02:00","-1","-1"
"Halsua kk","1979","6","17","02:00","2.5","-1"
"Halsua kk","1979","6","18","02:00","0.7","-1"
"Halsua kk","1979","6","19","02:00","-1","-1"
"Halsua kk","1979","6","20","02:00","-1","-1"
"Halsua kk","1979","6","21","02:00","-1","-1"
"Halsua kk","1979","6","22","02:00","-1","-1"
"Halsua kk","1979","6","23","02:00","1.2","-1"
"Halsua kk","1979","6","24","02:00","0.6","-1"
"Halsua kk","1979","6","25","02:00","0.4","-1"
"Halsua kk","1979","6","26","02:00","-1","-1"
"Halsua kk","1979","6","27","02:00","3","-1"
"Halsua kk","1979","6","28","02:00","4.3","-1"
"Halsua kk","1979","6","29","02:00","0.1","-1"
"Halsua kk","1979","6","30","02:00","3.9","-1"
"Halsua kk","1979","7","1","02:00","-1","-1"
"Halsua kk","1979","7","2","02:00","-1","-1"
"Halsua kk","1979","7","3","02:00","-1","-1"
"Halsua kk","1979","7","4","02:00","1.9","-1"
"Halsua kk","1979","7","5","02:00","0.1","-1"
"Halsua kk","1979","7","6","02:00","3","-1"
"Halsua kk","1979","7","7","02:00","1.4","-1"
"Halsua kk","1979","7","8","02:00","8.4","-1"
"Halsua kk","1979","7","9","02:00","0","-1"
"Halsua kk","1979","7","10","02:00","5.3","-1"
"Halsua kk","1979","7","11","02:00","1.9","-1"
"Halsua kk","1979","7","12","02:00","0.1","-1"
"Halsua kk","1979","7","13","02:00","1.3","-1"
"Halsua kk","1979","7","14","02:00","19.3","-1"
"Halsua kk","1979","7","15","02:00","0","-1"
"Halsua kk","1979","7","16","02:00","0","-1"
"Halsua kk","1979","7","17","02:00","-1","-1"
"Halsua kk","1979","7","18","02:00","0.2","-1"
"Halsua kk","1979","7","19","02:00","0.4","-1"
"Halsua kk","1979","7","20","02:00","3.2","-1"
"Halsua kk","1979","7","21","02:00","13.8","-1"
"Halsua kk","1979","7","22","02:00","3.8","-1"
"Halsua kk","1979","7","23","02:00","0.4","-1"
"Halsua kk","1979","7","24","02:00","0.6","-1"
"Halsua kk","1979","7","25","02:00","0","-1"
"Halsua kk","1979","7","26","02:00","0","-1"
"Halsua kk","1979","7","27","02:00","-1","-1"
"Halsua kk","1979","7","28","02:00","0","-1"
"Halsua kk","1979","7","29","02:00","-1","-1"
"Halsua kk","1979","7","30","02:00","-1","-1"
"Halsua kk","1979","7","31","02:00","-1","-1"
"Halsua kk","1979","8","1","02:00","0.8","-1"
"Halsua kk","1979","8","2","02:00","0.6","-1"
"Halsua kk","1979","8","3","02:00","17","-1"
"Halsua kk","1979","8","4","02:00","0.3","-1"
"Halsua kk","1979","8","5","02:00","-1","-1"
"Halsua kk","1979","8","6","02:00","0","-1"
"Halsua kk","1979","8","7","02:00","-1","-1"
"Halsua kk","1979","8","8","02:00","-1","-1"
"Halsua kk","1979","8","9","02:00","-1","-1"
"Halsua kk","1979","8","10","02:00","0.2","-1"
"Halsua kk","1979","8","11","02:00","0","-1"
"Halsua kk","1979","8","12","02:00","0.2","-1"
"Halsua kk","1979","8","13","02:00","0.1","-1"
"Halsua kk","1979","8","14","02:00","0.6","-1"
"Halsua kk","1979","8","15","02:00","0.1","-1"
"Halsua kk","1979","8","16","02:00","-1","-1"
"Halsua kk","1979","8","17","02:00","-1","-1"
"Halsua kk","1979","8","18","02:00","-1","-1"
"Halsua kk","1979","8","19","02:00","-1","-1"
"Halsua kk","1979","8","20","02:00","5.1","-1"
"Halsua kk","1979","8","21","02:00","0.1","-1"
"Halsua kk","1979","8","22","02:00","10.4","-1"
"Halsua kk","1979","8","23","02:00","1.2","-1"
"Halsua kk","1979","8","24","02:00","0.6","-1"
"Halsua kk","1979","8","25","02:00","2","-1"
"Halsua kk","1979","8","26","02:00","4.2","-1"
"Halsua kk","1979","8","27","02:00","0","-1"
"Halsua kk","1979","8","28","02:00","5","-1"
"Halsua kk","1979","8","29","02:00","0.1","-1"
"Halsua kk","1979","8","30","02:00","-1","-1"
"Halsua kk","1979","8","31","02:00","-1","-1"
"Halsua kk","1979","9","1","02:00","-1","-1"
"Halsua kk","1979","9","2","02:00","0.2","-1"
"Halsua kk","1979","9","3","02:00","3.2","-1"
"Halsua kk","1979","9","4","02:00","11","-1"
"Halsua kk","1979","9","5","02:00","1.9","-1"
"Halsua kk","1979","9","6","02:00","-1","-1"
"Halsua kk","1979","9","7","02:00","0","-1"
"Halsua kk","1979","9","8","02:00","-1","-1"
"Halsua kk","1979","9","9","02:00","0.8","-1"
"Halsua kk","1979","9","10","02:00","0.8","-1"
"Halsua kk","1979","9","11","02:00","4.7","-1"
"Halsua kk","1979","9","12","02:00","1.5","-1"
"Halsua kk","1979","9","13","02:00","16.7","-1"
"Halsua kk","1979","9","14","02:00","6","-1"
"Halsua kk","1979","9","15","02:00","0","-1"
"Halsua kk","1979","9","16","02:00","-1","-1"
"Halsua kk","1979","9","17","02:00","6","-1"
"Halsua kk","1979","9","18","02:00","3.4","-1"
"Halsua kk","1979","9","19","02:00","2.2","-1"
"Halsua kk","1979","9","20","02:00","0.2","-1"
"Halsua kk","1979","9","21","02:00","9.9","-1"
"Halsua kk","1979","9","22","02:00","0.7","-1"
"Halsua kk","1979","9","23","02:00","-1","-1"
"Halsua kk","1979","9","24","02:00","0.3","-1"
"Halsua kk","1979","9","25","02:00","-1","-1"
"Halsua kk","1979","9","26","02:00","1.6","-1"
"Halsua kk","1979","9","27","02:00","9","-1"
"Halsua kk","1979","9","28","02:00","-1","-1"
"Halsua kk","1979","9","29","02:00","3","-1"
"Halsua kk","1979","9","30","02:00","-1","-1"
"Halsua kk","1979","10","1","02:00","-1","-1"
"Halsua kk","1979","10","2","02:00","-1","-1"
"Halsua kk","1979","10","3","02:00","0.5","-1"
"Halsua kk","1979","10","4","02:00","-1","-1"
"Halsua kk","1979","10","5","02:00","-1","-1"
"Halsua kk","1979","10","6","02:00","-1","-1"
"Halsua kk","1979","10","7","02:00","-1","-1"
"Halsua kk","1979","10","8","02:00","-1","-1"
"Halsua kk","1979","10","9","02:00","-1","-1"
"Halsua kk","1979","10","10","02:00","7","-1"
"Halsua kk","1979","10","11","02:00","16.3","-1"
"Halsua kk","1979","10","12","02:00","0.3","-1"
"Halsua kk","1979","10","13","02:00","0.4","-1"
"Halsua kk","1979","10","14","02:00","1.5","-1"
"Halsua kk","1979","10","15","02:00","15.5","-1"
"Halsua kk","1979","10","16","02:00","14.6","-1"
"Halsua kk","1979","10","17","02:00","1","-1"
"Halsua kk","1979","10","18","02:00","0.6","-1"
"Halsua kk","1979","10","19","02:00","7.6","-1"
"Halsua kk","1979","10","20","02:00","0.3","-1"
"Halsua kk","1979","10","21","02:00","-1","-1"
"Halsua kk","1979","10","22","02:00","0.6","-1"
"Halsua kk","1979","10","23","02:00","-1","-1"
"Halsua kk","1979","10","24","02:00","-1","-1"
"Halsua kk","1979","10","25","02:00","-1","-1"
"Halsua kk","1979","10","26","02:00","0.3","-1"
"Halsua kk","1979","10","27","02:00","-1","-1"
"Halsua kk","1979","10","28","02:00","0","-1"
"Halsua kk","1979","10","29","02:00","-1","-1"
"Halsua kk","1979","10","30","02:00","-1","-1"
"Halsua kk","1979","10","31","02:00","-1","-1"
"Halsua kk","1979","11","1","02:00","-1","-1"
"Halsua kk","1979","11","2","02:00","-1","-1"
"Halsua kk","1979","11","3","02:00","1.2","-1"
"Halsua kk","1979","11","4","02:00","12.3","3"
"Halsua kk","1979","11","5","02:00","1","10"
"Halsua kk","1979","11","6","02:00","2.2","5"
"Halsua kk","1979","11","7","02:00","0.6","4"
"Halsua kk","1979","11","8","02:00","1.7","2"
"Halsua kk","1979","11","9","02:00","0.1","3"
"Halsua kk","1979","11","10","02:00","1.5","3"
"Halsua kk","1979","11","11","02:00","1.5","5"
"Halsua kk","1979","11","12","02:00","3.4","6"
"Halsua kk","1979","11","13","02:00","2.8","10"
"Halsua kk","1979","11","14","02:00","4.5","12"
"Halsua kk","1979","11","15","02:00","0","15"
"Halsua kk","1979","11","16","02:00","6.4","15"
"Halsua kk","1979","11","17","02:00","0.1","18"
"Halsua kk","1979","11","18","02:00","0","10"
"Halsua kk","1979","11","19","02:00","7.4","8"
"Halsua kk","1979","11","20","02:00","1","5"
"Halsua kk","1979","11","21","02:00","0","4"
"Halsua kk","1979","11","22","02:00","2.4","4"
"Halsua kk","1979","11","23","02:00","1.5","4"
"Halsua kk","1979","11","24","02:00","5.6","4"
"Halsua kk","1979","11","25","02:00","1.3","15"
"Halsua kk","1979","11","26","02:00","0.1","15"
"Halsua kk","1979","11","27","02:00","0.1","10"
"Halsua kk","1979","11","28","02:00","0.2","10"
"Halsua kk","1979","11","29","02:00","0.7","10"
"Halsua kk","1979","11","30","02:00","0.1","18"
"Halsua kk","1979","12","1","02:00","3","18"
"Halsua kk","1979","12","2","02:00","1.1","20"
"Halsua kk","1979","12","3","02:00","0.4","20"
"Halsua kk","1979","12","4","02:00","3.5","20"
"Halsua kk","1979","12","5","02:00","3.6","24"
"Halsua kk","1979","12","6","02:00","1.2","24"
"Halsua kk","1979","12","7","02:00","-1","24"
"Halsua kk","1979","12","8","02:00","0.6","24"
"Halsua kk","1979","12","9","02:00","0.3","24"
"Halsua kk","1979","12","10","02:00","0.8","24"
"Halsua kk","1979","12","11","02:00","-1","25"
"Halsua kk","1979","12","12","02:00","0.2","25"
"Halsua kk","1979","12","13","02:00","-1","25"
"Halsua kk","1979","12","14","02:00","1.1","25"
"Halsua kk","1979","12","15","02:00","1.8","25"
"Halsua kk","1979","12","16","02:00","3","27"
"Halsua kk","1979","12","17","02:00","6.2","30"
"Halsua kk","1979","12","18","02:00","3.8","36"
"Halsua kk","1979","12","19","02:00","0.2","40"
"Halsua kk","1979","12","20","02:00","-1","40"
"Halsua kk","1979","12","21","02:00","0.3","40"
"Halsua kk","1979","12","22","02:00","0.3","40"
"Halsua kk","1979","12","23","02:00","1.5","40"
"Halsua kk","1979","12","24","02:00","-1","35"
"Halsua kk","1979","12","25","02:00","4","27"
"Halsua kk","1979","12","26","02:00","2.6","29"
"Halsua kk","1979","12","27","02:00","0.8","30"
"Halsua kk","1979","12","28","02:00","3.9","30"
"Halsua kk","1979","12","29","02:00","1.4","30"
"Halsua kk","1979","12","30","02:00","0.3","33"
"Halsua kk","1979","12","31","02:00","1.3","34"
