Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,3,3,04:00,UTC,7,1004.8,0,97,0,0,1.4,1,12270,18,4.6,3.3
2020,3,3,05:00,UTC,7,1005.3,0,97,0,0,1.1,0.7,10680,32,3.7,2.9
2020,3,3,06:00,UTC,7,1005.6,0,96,0,0,1.3,0.8,11490,31,3.9,2.7
2020,3,3,07:00,UTC,7,1005.9,0,94,0,0,1.9,1.1,14980,30,5,3.7
2020,3,3,08:00,UTC,7,1006.5,0,94,0,0,2.5,1.7,12010,62,5.4,3.8
2020,3,3,09:00,UTC,7,1007,0,94,0,0,2.6,1.6,12000,45,5.1,3.3
2020,3,3,10:00,UTC,7,1007.4,0,90,0,0,3,1.5,16460,33,6.3,3.7
2020,3,3,11:00,UTC,5,1007.6,0,88,0,0,3.4,1.5,18520,37,6.7,4.5
2020,3,3,12:00,UTC,7,1007.9,0,87,0,0,3.7,1.7,19240,39,7.4,4.7
2020,3,3,13:00,UTC,7,1008.6,0,91,0,0,3.4,2,12190,71,6.9,4.2
2020,3,3,14:00,UTC,8,1009.2,0.1,95,0,0,3,2.2,8540,57,7.3,4.7
2020,3,3,15:00,UTC,8,1009.7,0.1,95,0,0,2.9,2.2,9280,51,6,4
2020,3,3,16:00,UTC,7,1010.5,0,94,0,0,3,2.1,11790,56,7.5,5
2020,3,3,17:00,UTC,8,1010.9,0,94,0,0,3,2,14280,58,8.2,5.1
2020,3,3,18:00,UTC,8,1011.3,0,92,0,0,2.9,1.7,15710,63,9.5,5.6
2020,3,3,19:00,UTC,8,1011.8,0,91,0,0,2.8,1.4,19500,68,10.3,6.8
2020,3,3,20:00,UTC,8,1012.2,0,90,0,0,2.7,1.2,18570,69,11.2,7.3
2020,3,3,21:00,UTC,8,1012.2,0,90,0,0,2.7,1.2,20730,70,12.1,7.5
2020,3,3,22:00,UTC,8,1012.4,0,91,0,0,2.6,1.3,20400,65,13.7,7.8
2020,3,3,23:00,UTC,8,1012.6,0,91,0,0,2.7,1.4,14920,67,12.6,8.1
2020,3,4,00:00,UTC,8,1013.3,0,91,0,0,2.6,1.3,27740,72,12.6,8.2
2020,3,4,01:00,UTC,8,1013.3,0,94,0,0,2.3,1.4,15390,71,14.2,7.9
2020,3,4,02:00,UTC,8,1013.1,0,92,0,0,2.1,1,24110,73,15.1,8.9
2020,3,4,03:00,UTC,8,1012.8,0,95,0,0,1.7,0.9,13840,71,14.1,9.4
2020,3,4,04:00,UTC,8,1012.2,0,95,0,0,1.4,0.6,16050,66,16.3,9.7
2020,3,4,05:00,UTC,8,1012.1,0,96,0,0,1.1,0.5,12180,69,16,9.7
2020,3,4,06:00,UTC,8,1011.7,0,95,0,0,1.3,0.6,19560,71,17.5,10.9
2020,3,4,07:00,UTC,8,1010.8,0,94,0,0,1.4,0.6,21560,72,18.1,11.1
2020,3,4,08:00,UTC,8,1010.2,0,92,0,0,1.7,0.6,33770,73,21.2,13.7
2020,3,4,09:00,UTC,8,1009.1,0,93,0,0,1.8,0.7,31150,73,20.6,13.2
2020,3,4,10:00,UTC,8,1008.7,0.2,94,0.7,0,1.6,0.8,9230,73,21.1,13.1
2020,3,4,11:00,UTC,8,1008.1,2.7,97,2.1,0,0.7,0.3,1610,78,17.6,11.1
2020,3,4,12:00,UTC,8,1007.2,2,98,1.9,0,0.5,0.2,1230,76,17.1,10.9
2020,3,4,13:00,UTC,8,1006.6,1.7,97,1.7,0,0.8,0.4,8610,82,18.5,11.7
2020,3,4,14:00,UTC,8,1006.2,3.7,97,15.4,0,0.9,0.5,5220,84,15.9,10.8
2020,3,4,15:00,UTC,8,1005.3,1.1,98,0.5,0,1.8,1.5,3430,85,15.8,9.9
2020,3,4,16:00,UTC,8,1005,0.4,99,0,0,2.2,2,3770,92,13.3,9.3
2020,3,4,17:00,UTC,8,1004.8,0.1,99,0,0,2.6,2.4,6920,105,11.5,7.5
2020,3,4,18:00,UTC,8,1004.7,0,99,0,0,3,2.8,9630,121,10.9,6.9
2020,3,4,19:00,UTC,7,1004.5,0,98,0,0,3.3,3,17470,133,10.8,5.3
2020,3,4,20:00,UTC,7,1004.6,0,97,0,0,3.5,3.1,29230,147,10.2,5.8
2020,3,4,21:00,UTC,8,1004.6,0,96,0,0,3.4,2.8,21610,155,9.1,5.3
2020,3,4,22:00,UTC,8,1004.4,0,96,0,0,3.4,2.8,23570,157,7.7,4.5
2020,3,4,23:00,UTC,7,1004.2,0,97,0,0,3.3,2.9,11420,156,8.5,4.3
2020,3,5,00:00,UTC,7,1004.1,0,97,0,0,3.3,2.8,29390,152,6.7,4.1
2020,3,5,01:00,UTC,8,1003.7,0,97,0,0,3.2,2.7,8830,153,8.6,5.3
2020,3,5,02:00,UTC,7,1003.4,0.1,97,0,0,3.2,2.7,36140,157,7.6,4.5
2020,3,5,03:00,UTC,7,1003,0,97,0,0,3.1,2.6,16730,160,7.1,4.7
2020,3,5,04:00,UTC,7,1002.4,0.1,97,0,0,3,2.5,43230,164,7.1,3.5
2020,3,5,05:00,UTC,7,1002.3,0,96,0,0,3.1,2.5,16350,175,7.2,4.1
2020,3,5,06:00,UTC,7,1002.1,0,95,0,0,3.2,2.5,50000,181,6.6,3.7
2020,3,5,07:00,UTC,7,1001.9,0,95,0,0,3.3,2.6,44730,177,7.8,4.6
2020,3,5,08:00,UTC,7,1001.6,0,94,0,0,3.5,2.6,44510,195,8.5,5.5
2020,3,5,09:00,UTC,8,1001.5,0.1,96,0.5,0,3.3,2.8,12370,200,7.3,5.4
2020,3,5,10:00,UTC,7,1001.2,0.7,98,0.4,0,3.4,3.1,10690,192,7,3.8
2020,3,5,11:00,UTC,7,1000.9,0.3,97,0.3,0,3.6,3.2,12530,176,7.8,4.6
2020,3,5,12:00,UTC,8,1000.7,0.2,97,0.3,0,3.5,3.1,8850,176,7.7,4.1
2020,3,5,13:00,UTC,7,1000.6,0.2,98,0,0,3.4,3.1,15330,211,7.2,4.8
2020,3,5,14:00,UTC,7,1000.7,0.1,97,0,0,3.4,2.9,50000,210,7.9,5
2020,3,5,15:00,UTC,7,1000.6,0,95,0,0,3.1,2.3,50000,209,8.1,5.3
2020,3,5,16:00,UTC,3,1000.9,0,93,0,0,2.3,1.3,50000,218,6.2,4.5
2020,3,5,17:00,UTC,3,1001.1,0,94,0,0,2,1.2,50000,210,5.8,3.8
2020,3,5,18:00,UTC,5,1000.7,0,93,0,0,2.2,1.2,46730,205,5.5,3.4
2020,3,5,19:00,UTC,7,1000.8,0,92,0,0,2.7,1.5,34750,168,7.9,4.7
2020,3,5,20:00,UTC,7,1000.7,0.2,95,1.2,0,1.9,1.2,7790,214,8.9,4
2020,3,5,21:00,UTC,5,1000.9,0.9,96,0.7,0,1.7,1.2,31490,224,6.9,4.6
2020,3,5,22:00,UTC,5,1001,0.2,97,0,0,1.5,1.1,18980,211,5.9,3.4
2020,3,5,23:00,UTC,7,1001.2,0.2,97,0,0,1.1,0.7,50000,216,7.9,4.3
2020,3,6,00:00,UTC,5,1001.3,0.1,91,0,0,1.2,-0.1,50000,206,6,4.2
2020,3,6,01:00,UTC,8,1001.2,0,93,0,0,1.6,0.6,41150,205,10.4,7
2020,3,6,02:00,UTC,8,1001.1,0,95,0,0,1.7,1,50000,212,8.7,4.9
2020,3,6,03:00,UTC,8,1001.3,0,96,0,0,1.6,1,50000,215,7.8,4.6
2020,3,6,04:00,UTC,7,1001.6,0,94,0,0,1.7,0.8,50000,216,7,4.2
2020,3,6,05:00,UTC,7,1002.1,0,92,0,0,1.6,0.4,50000,,,
2020,3,6,06:00,UTC,5,1003.1,0,89,0,0,0.7,-0.9,14010,248,10.2,6.7
2020,3,6,07:00,UTC,0,1003.9,0,80,0,0,1.2,-1.9,50000,248,7.6,5.7
2020,3,6,08:00,UTC,1,1004.5,0,79,0,0,1.8,-1.5,50000,244,7.5,5.4
2020,3,6,09:00,UTC,1,1004.9,0,72,0,0,3,-1.5,50000,252,9.3,5.5
2020,3,6,10:00,UTC,1,1005.5,0,72,0,0,3.3,-1.3,46240,247,8.3,6
2020,3,6,11:00,UTC,3,1005.7,0,69,0,0,4.5,-0.7,45130,257,7.6,5
2020,3,6,12:00,UTC,1,1006,0,69,0,0,4.6,-0.7,50000,254,7.9,5.7
2020,3,6,13:00,UTC,0,1006.4,0,65,0,0,5.4,-0.7,45660,242,7,4.5
2020,3,6,14:00,UTC,3,1006.8,0,77,0,0,4.3,0.6,50000,210,4.4,3.1
2020,3,6,15:00,UTC,0,1007.3,0,79,0,0,4.1,0.8,50000,211,5.2,3.6
2020,3,6,16:00,UTC,5,1007.8,0,82,0,0,3.2,0.5,50000,217,4.9,3.4
2020,3,6,17:00,UTC,1,1008.3,0,86,0,,2.3,0.2,50000,207,3.7,2.8
2020,3,6,18:00,UTC,0,1009,0,91,0,0,1.4,0,50000,215,4.6,3.1
2020,3,6,19:00,UTC,0,1009.8,0,94,0,0,1,0.2,50000,219,4.3,2.9
2020,3,6,20:00,UTC,0,1010.3,0,94,0,0,0.7,-0.1,44700,216,3.4,2.9
2020,3,6,21:00,UTC,0,1010.7,0,97,0,0,0.4,-0.1,50000,228,2.4,2
2020,3,6,22:00,UTC,0,1011.2,0,97,0,0,-0.4,-0.8,29890,206,2.6,1.6
2020,3,6,23:00,UTC,0,1011.6,0,98,0,0,-1,-1.2,21090,198,2.4,1.9
2020,3,7,00:00,UTC,0,1011.9,0,99,0,0,-1.2,-1.4,11930,197,1.3,0.8
2020,3,7,01:00,UTC,9,1012.1,0,99,0,0,-0.8,-0.9,130,214,1.7,1.1
2020,3,7,02:00,UTC,7,1012,0,99,0,0,-1.8,-1.9,440,24,1,0.6
2020,3,7,03:00,UTC,9,1012,0,100,0,0,-1.7,-1.7,560,98,3.2,2.4
2020,3,7,04:00,UTC,9,1012,0,100,0,0,-1.4,-1.5,500,49,2,1.6
2020,3,7,05:00,UTC,9,1012.4,0,100,0,0,-1.4,-1.4,410,67,2.4,1.7
2020,3,7,06:00,UTC,7,1012.6,0,100,0,0,-0.8,-0.9,2120,78,3.6,2
2020,3,7,07:00,UTC,5,1013,0,100,0,0,-0.1,-0.2,16060,54,2.9,2.3
2020,3,7,08:00,UTC,7,1013,0,97,0,0,1,0.6,30450,58,4.1,2.9
2020,3,7,09:00,UTC,7,1013.1,0,93,0,0,2.1,1.2,38700,56,4.1,2.9
2020,3,7,10:00,UTC,5,1013.2,0,88,0,0,3,1.2,48160,77,4.8,2.8
2020,3,7,11:00,UTC,7,1013.2,0,84,0,0,3.3,0.9,43230,78,5.9,3.5
2020,3,7,12:00,UTC,7,1013,0,88,0,0,3.4,1.6,13580,87,6.5,3.6
2020,3,7,13:00,UTC,5,1012.6,0,87,0,0,3.4,1.5,22020,81,5.5,2.7
2020,3,7,14:00,UTC,7,1012.3,0,82,0,0,3.8,1,34660,82,5.2,2.4
2020,3,7,15:00,UTC,5,1012.1,0,83,0,0,3.6,1,39500,30,1.9,1.3
2020,3,7,16:00,UTC,7,1012.5,0,85,0,0,3.2,1,35360,71,3.1,1.7
2020,3,7,17:00,UTC,7,1012.7,0,92,0,0,2.3,1.2,20490,68,2,1.2
2020,3,7,18:00,UTC,7,1012.8,0,94,0,0,1.9,1,17460,60,1.9,1.5
2020,3,7,19:00,UTC,7,1013.1,0,92,0,0,1.8,0.6,19740,54,3.6,2.3
2020,3,7,20:00,UTC,8,1013.2,0,88,0,0,1.6,-0.2,42590,49,2.9,2
2020,3,7,21:00,UTC,8,1013.1,0,88,0,0,1.3,-0.5,46240,48,2,1.3
2020,3,7,22:00,UTC,8,1013.1,0,91,0,0,0.5,-0.8,43060,17,1.1,0.8
2020,3,7,23:00,UTC,1,1013.2,0,94,0,0,-0.8,-1.6,17440,5,1.4,1
2020,3,8,00:00,UTC,0,1013.2,0,97,0,0,-1.5,-1.9,12790,355,2.9,1.6
2020,3,8,01:00,UTC,0,1013.2,0,98,0,0,-1.8,-2,6000,354,3.6,2.5
2020,3,8,02:00,UTC,0,1013.4,0,98,0,0,-2.1,-2.3,6450,323,2.9,2.3
2020,3,8,03:00,UTC,0,1013.6,0,99,0,0,-2.3,-2.5,6200,324,2.5,1.7
2020,3,8,04:00,UTC,0,1013.7,0,98,0,0,-2.3,-2.5,7960,6,3,1.7
2020,3,8,05:00,UTC,0,1013.7,0,98,0,0,-2.9,-3.1,6930,5,1.4,1
2020,3,8,06:00,UTC,0,1014.1,0,98,0,0,-1.9,-2.2,9270,351,1.4,1.1
2020,3,8,07:00,UTC,0,1014.4,0,93,0,0,0.5,-0.6,20890,105,1.8,1.1
2020,3,8,08:00,UTC,0,1014.4,0,83,0,0,2.6,-0.1,32680,112,2.9,2
2020,3,8,09:00,UTC,0,1014.5,0,73,0,0,3.9,-0.5,35270,146,4.6,2.7
2020,3,8,10:00,UTC,1,1014.8,0,78,0,0,3.5,0,29420,195,5.3,3
2020,3,8,11:00,UTC,1,1014.8,0,80,0,0,3.5,0.3,37870,193,6.3,3.7
2020,3,8,12:00,UTC,3,1014.4,0,79,0,0,3.4,0.2,45520,188,7.4,5
2020,3,8,13:00,UTC,1,1014.2,0,84,0,0,2.4,0.1,39900,195,7,5.2
2020,3,8,14:00,UTC,7,1014,0,85,0,0,3.2,0.8,22990,172,4.5,2.5
2020,3,8,15:00,UTC,7,1013.7,0,90,0,0,2.4,1,13710,139,4.6,3.4
2020,3,8,16:00,UTC,3,1013.6,0,93,0,0,2,0.9,15270,146,3.7,2.6
2020,3,8,17:00,UTC,0,1013.3,0,92,0,0,2,0.9,21020,142,5.5,3.5
2020,3,8,18:00,UTC,1,1013.2,0,85,0,0,3,0.6,42360,162,7.8,4.6
2020,3,8,19:00,UTC,1,1013,0,83,0,0,3.3,0.7,50000,170,9.5,5.2
2020,3,8,20:00,UTC,5,1012.7,0,80,0,0,3,-0.1,50000,191,11,6.4
2020,3,8,21:00,UTC,7,1012.5,0,82,0,0,2.9,0.2,50000,179,9.3,5.3
2020,3,8,22:00,UTC,7,1012.2,0,85,0,0,2.7,0.4,50000,180,9.1,5.5
2020,3,8,23:00,UTC,7,1011.8,0,83,0,0,2.6,-0.1,50000,178,10.3,6.1
2020,3,9,00:00,UTC,1,1011.4,0,83,0,0,2.4,-0.1,50000,173,10.8,6
2020,3,9,01:00,UTC,7,1010.8,0,85,0,0,2.8,0.5,50000,175,11.5,6.7
2020,3,9,02:00,UTC,8,1010.3,0,85,0,0,3,0.7,50000,180,11.3,6.1
2020,3,9,03:00,UTC,8,1010.3,0,83,0,0,3,0.4,46370,193,11.4,6.6
2020,3,9,04:00,UTC,8,1010.2,0,81,0,0,3.2,0.2,44470,193,10,6
2020,3,9,05:00,UTC,8,1010,0,81,0,0,3.2,0.3,46710,190,8.9,5.9
2020,3,9,06:00,UTC,8,1010.1,0,84,0,0,3.3,0.8,33710,199,7.9,4.1
2020,3,9,07:00,UTC,7,1010.4,0,85,0,0,3.6,1.3,27900,194,9.2,5.6
2020,3,9,08:00,UTC,7,1010.6,0,83,0,0,4.1,1.5,30240,205,10.1,6.5
2020,3,9,09:00,UTC,8,1010.8,0,83,0,0,4.1,1.5,30000,202,9.7,6.5
2020,3,9,10:00,UTC,8,1010.8,0,82,0,0,4.5,1.7,29570,191,9.9,4.8
2020,3,9,11:00,UTC,7,1010.7,0,80,0,0,5.2,2,30380,199,9.3,5.8
2020,3,9,12:00,UTC,8,1010.4,0,82,0,0,4.7,1.8,30290,217,7.9,4.2
2020,3,9,13:00,UTC,8,1010.5,0,83,0,0,4.7,2.1,22420,195,7,4.5
2020,3,9,14:00,UTC,8,1010.4,0,80,0,0,4.9,1.8,23400,218,7.8,4.7
2020,3,9,15:00,UTC,8,1010.2,0,78,0,0,5.1,1.6,23580,212,9,4.5
2020,3,9,16:00,UTC,8,1010.4,0,81,0,0,4.6,1.6,23880,213,7.8,5.6
2020,3,9,17:00,UTC,8,1010.3,0,79,0,0,4.6,1.2,20580,204,8.8,6.1
2020,3,9,18:00,UTC,8,1010.1,0,86,0,0,4.1,2.1,14810,196,9.3,5.8
2020,3,9,19:00,UTC,8,1009.8,0,83,0,0,4.4,1.7,18540,201,8.6,5.1
2020,3,9,20:00,UTC,8,1009.4,0,82,0,0,4.3,1.6,20630,194,7.9,4.8
2020,3,9,21:00,UTC,8,1009,0,84,0,0,4.1,1.6,21080,200,6.9,4.3
2020,3,9,22:00,UTC,8,1008.7,0.4,89,0.7,0,3.8,2.1,11090,194,9.4,5.6
2020,3,9,23:00,UTC,8,1008.2,0.3,92,0,0,3.6,2.5,10740,202,9,5.7
2020,3,10,00:00,UTC,7,1007.6,0.6,94,0.7,0,3.5,2.7,8820,200,7.8,4.8
2020,3,10,01:00,UTC,7,1007.1,0.2,96,0,0,3.3,2.7,6820,206,8.2,4.8
2020,3,10,02:00,UTC,7,1006.6,0.4,96,0.7,0,3.3,2.8,6160,196,8.5,5.3
2020,3,10,03:00,UTC,7,1006,0.2,96,0,0,3.2,2.6,6390,195,6.8,3.4
2020,3,10,04:00,UTC,7,1005.6,0.1,96,0,0,3.3,2.7,6940,178,8,4.6
2020,3,10,05:00,UTC,7,1005,0.1,97,0,0,3.4,2.9,5960,171,9.7,5.4
2020,3,10,06:00,UTC,7,1004.8,0.2,96,0.4,0,3.3,2.8,4920,165,7.8,4.5
2020,3,10,07:00,UTC,7,1004.2,0.3,96,0.4,0,2.9,2.4,6450,149,8.9,5.7
2020,3,10,08:00,UTC,8,1003.5,0.4,95,0.4,0,2.9,2.1,8010,147,7.1,4.9
2020,3,10,09:00,UTC,7,1002.9,0.9,95,1.1,0,3.2,2.5,6300,167,9,4.6
2020,3,10,10:00,UTC,7,1002.3,1,95,1,0,3.5,2.8,6050,174,10.6,5.7
2020,3,10,11:00,UTC,8,1001.9,1,96,1.4,0,3.8,3.3,3830,182,10.6,6
2020,3,10,12:00,UTC,7,1001.3,1.1,97,1,0,3.9,3.5,4530,184,10.7,5.8
2020,3,10,13:00,UTC,8,1001,0.2,97,0,0,4.1,3.7,7930,195,11.6,6.7
2020,3,10,14:00,UTC,8,1000.6,0.3,98,0,0,4.1,3.8,7890,198,13,8.3
2020,3,10,15:00,UTC,8,1000.3,0.2,98,0.4,0,4,3.7,7220,208,13.3,8.2
2020,3,10,16:00,UTC,7,1000.5,0,98,0,0,4,3.7,9550,211,10.2,6.6
2020,3,10,17:00,UTC,8,1000.6,0,94,0,0,4,3.2,49010,216,8.7,5.5
2020,3,10,18:00,UTC,8,1000.5,0,97,0,0,3.8,3.4,5840,221,7.4,5
2020,3,10,19:00,UTC,8,1000.1,0,96,0,0,3.8,3.2,12520,213,6.9,4.6
2020,3,10,20:00,UTC,8,999.6,0.1,96,0.3,0,3.7,3.1,8200,209,9.5,6.2
2020,3,10,21:00,UTC,8,999.2,0,94,0,0,3.5,2.7,14510,203,8.5,5.6
2020,3,10,22:00,UTC,5,998.5,0,93,0,0,2.9,1.9,18010,190,5.2,3.5
2020,3,10,23:00,UTC,8,997.5,0,93,0,0,3.1,2.1,20310,154,5.9,3.5
2020,3,11,00:00,UTC,8,996.5,0,93,0,0,3.4,2.3,15380,127,5.1,3.1
2020,3,11,01:00,UTC,7,995.3,0,95,0,0,3.5,2.7,10810,120,6.3,4.1
2020,3,11,02:00,UTC,8,993.9,0,95,0,0,3.5,2.8,10130,112,8.4,5.5
2020,3,11,03:00,UTC,7,992.6,0,93,0,0,3.5,2.5,10220,115,8.1,6
2020,3,11,04:00,UTC,7,991.5,0,94,0,0,3.4,2.5,8690,115,9.9,7.5
2020,3,11,05:00,UTC,7,990.3,0.1,95,0.3,0,3.2,2.6,5520,115,10.4,7.3
2020,3,11,06:00,UTC,7,988.8,0.2,96,0.3,0,3.2,2.5,5480,104,9.7,6.3
2020,3,11,07:00,UTC,7,987.6,0.3,96,0.4,0,3.2,2.5,5130,98,12.6,7
2020,3,11,08:00,UTC,7,986.3,0.6,97,1,0,3.1,2.6,4860,96,11.3,6.9
2020,3,11,09:00,UTC,8,985.1,0.8,96,1.1,0,3.2,2.7,4780,100,10.8,7.1
2020,3,11,10:00,UTC,7,984.2,1.3,96,1,0,3.3,2.8,5520,110,11.3,6.8
2020,3,11,11:00,UTC,7,983.2,1.6,96,1.8,0,3.2,2.7,6420,111,10.1,6.5
2020,3,11,12:00,UTC,7,982.4,1.3,96,1,0,3.2,2.6,8820,115,8.5,5.7
2020,3,11,13:00,UTC,7,981.8,1.2,96,0.7,0,3.2,2.6,10470,135,7.5,4.3
2020,3,11,14:00,UTC,8,981.3,0.6,96,0.4,0,3.3,2.8,23500,127,4.5,2.5
2020,3,11,15:00,UTC,7,981.1,0.3,97,0.7,0,3.5,3.1,9120,150,4,2.4
2020,3,11,16:00,UTC,7,981.1,0.6,98,0,0,3.4,3,12640,223,5.2,3.4
2020,3,11,17:00,UTC,7,981.3,0.1,98,0,0,3.2,3,10020,221,3.7,2.8
2020,3,11,18:00,UTC,7,981.7,0,98,0,0,3.3,3,7610,246,4.9,3.1
2020,3,11,19:00,UTC,7,981.9,0.3,99,0.4,0,3.3,3.2,1990,254,5.8,3.6
2020,3,11,20:00,UTC,7,982.4,0.1,98,0,0,3.3,3,26350,264,8.3,5.4
2020,3,11,21:00,UTC,7,983.1,0.1,93,0,0,2.8,1.9,50000,265,11.3,6.5
2020,3,11,22:00,UTC,7,983.8,0,92,0,0,2.5,1.4,50000,262,13,7.5
2020,3,11,23:00,UTC,7,984.3,0,92,0,0,2.6,1.4,50000,258,11.6,6.1
2020,3,12,00:00,UTC,7,984.8,0,93,0,0,2.8,1.7,50000,252,10.3,6.4
2020,3,12,01:00,UTC,7,985.1,0,92,0,0,2.9,1.7,50000,247,11.1,7.3
2020,3,12,02:00,UTC,7,985.4,0,90,0,0,2.9,1.4,50000,253,11.1,7.3
2020,3,12,03:00,UTC,7,985.5,0,88,0,0,2.8,0.9,50000,248,12.5,7.6
2020,3,12,04:00,UTC,7,985.6,0,91,0,0,2.7,1.4,50000,236,6.8,4.5
2020,3,12,05:00,UTC,5,985.1,0,91,0,0,2.8,1.5,50000,243,9.7,6.2
2020,3,12,06:00,UTC,5,985,0,89,0,0,3.1,1.5,31410,235,10.6,6.6
2020,3,12,07:00,UTC,7,984.6,0,91,0,0,3.5,2.2,14780,220,7.5,4.2
2020,3,12,08:00,UTC,7,983.9,0.2,94,0.4,0,3.8,2.9,10240,216,8.3,5.8
2020,3,12,09:00,UTC,7,983.3,0.1,91,0.4,0,4.7,3.4,15300,218,11.3,7.5
2020,3,12,10:00,UTC,7,982.9,0,88,0,0,5,3.1,17640,220,9.9,7.1
2020,3,12,11:00,UTC,1,982.3,0,78,0,0,6.6,3,30220,209,7.9,5
2020,3,12,12:00,UTC,1,981.9,0,82,0,0,6.2,3.3,20300,203,11.9,6.8
2020,3,12,13:00,UTC,1,981.2,0,81,0,0,6.3,3.3,23160,204,11.6,7.7
2020,3,12,14:00,UTC,5,980.2,0,80,0,0,5.8,2.6,31340,215,8.8,6
2020,3,12,15:00,UTC,7,978.9,0,80,0,0,5.3,2,24370,198,5.7,3.5
2020,3,12,16:00,UTC,7,977.3,0,89,0,0,4.2,2.6,21830,99,4.1,2.7
2020,3,12,17:00,UTC,7,975.8,0,92,0,0,4.4,3.1,16600,134,7.2,4.7
2020,3,12,18:00,UTC,7,974.8,1.6,93,2.4,0,3.8,2.8,6520,138,8.5,5.6
2020,3,12,19:00,UTC,7,973.8,1.8,94,1.1,0,3,2.1,14280,127,5.3,3.3
2020,3,12,20:00,UTC,8,973.1,0.9,96,0.7,0,2.8,2.2,15840,37,2.3,1.8
2020,3,12,21:00,UTC,8,973.7,0.6,96,0.7,0,2.7,2.2,13630,19,2,1.2
2020,3,12,22:00,UTC,8,974.7,1,96,1.4,0,1.8,1.2,8650,333,5.2,3
2020,3,12,23:00,UTC,8,976.4,1.4,97,2,0,0.7,0.3,2080,306,8.6,5.2
2020,3,13,00:00,UTC,8,977.8,0.8,94,0,0,1.3,0.4,50000,309,7.5,4.7
2020,3,13,01:00,UTC,7,979.3,0,96,0,0,1,0.5,50000,271,7.7,4.9
2020,3,13,02:00,UTC,7,980.2,0,94,0,0,1,0.1,50000,268,9,5.5
2020,3,13,03:00,UTC,7,981.4,0,94,0,0,0.9,0,46500,270,9.6,6.4
2020,3,13,04:00,UTC,7,982.3,0,95,0,0,0.6,-0.1,41470,255,8.6,5.5
2020,3,13,05:00,UTC,7,983.3,0,93,0,0,1.1,0.1,42020,263,9.4,6.2
2020,3,13,06:00,UTC,5,984.3,0,90,0,0,1.5,0,48990,260,9.4,5.9
2020,3,13,07:00,UTC,7,985.4,0,88,0,0,2,0.2,49860,264,12.1,6.7
2020,3,13,08:00,UTC,7,986.5,0,85,0,0,2.8,0.5,49550,265,9.7,5.7
2020,3,13,09:00,UTC,7,987.1,0,79,0,0,3.1,-0.2,50000,269,12.1,6.8
2020,3,13,10:00,UTC,7,988.4,0,77,0,0,3.6,-0.1,44320,276,12.1,7.7
2020,3,13,11:00,UTC,7,989.6,0,62,0,0,3.9,-2.6,44470,270,14.5,7.7
2020,3,13,12:00,UTC,7,991.2,0,67,0,0,2.5,-3,32540,291,11.3,6.6
2020,3,13,13:00,UTC,5,992.4,0,53,0,0,3.9,-4.8,47820,278,11.2,7.4
2020,3,13,14:00,UTC,7,993.2,0,45,0,0,2.7,-7.9,49430,274,13.9,7.1
2020,3,13,15:00,UTC,7,994.3,0,46,0,0,2.2,-8.1,50000,281,13,6.5
2020,3,13,16:00,UTC,1,995,0,49,0,0,1.1,-8.5,50000,278,12.6,6.6
2020,3,13,17:00,UTC,0,996.2,0,56,0,0,0,-7.6,50000,269,10,5.8
2020,3,13,18:00,UTC,3,997,0,58,0,0,-0.6,-7.7,50000,275,9.8,6.4
2020,3,13,19:00,UTC,5,998,0,55,0,0,-0.8,-8.8,50000,292,9.2,5.4
2020,3,13,20:00,UTC,5,999.1,0,61,0,0,-1.3,-7.9,50000,309,10.2,5.7
2020,3,13,21:00,UTC,5,1000.6,0,64,0,0,-1.9,-7.8,50000,318,9.5,6
2020,3,13,22:00,UTC,0,1001.3,0,61,0,0,-2.5,-9,50000,329,6.1,3.1
2020,3,13,23:00,UTC,0,1002.3,0,63,0,0,-3.3,-9.3,50000,312,4.8,2.8
2020,3,14,00:00,UTC,0,1002.7,0,67,0,0,-3.9,-9.1,50000,307,5.6,3.8
2020,3,14,01:00,UTC,0,1003.3,0,70,0,0,-4.4,-9.1,50000,304,4.2,2.6
2020,3,14,02:00,UTC,0,1004.1,0,73,0,0,-5.1,-9.1,50000,300,4.7,2.8
2020,3,14,03:00,UTC,1,1005.1,0,73,0,0,-5.4,-9.4,50000,306,3.8,2.5
2020,3,14,04:00,UTC,0,1005.9,0,77,0,0,-5.4,-8.8,50000,307,5,3.2
2020,3,14,05:00,UTC,1,1006.8,0,79,0,0,-5.2,-8.3,50000,312,6.1,3.5
2020,3,14,06:00,UTC,3,1007.9,0,73,0,0,-4.3,-8.4,50000,315,9.4,5.1
2020,3,14,07:00,UTC,0,1008.8,0,61,0,0,-3,-9.4,47280,302,6.7,3.5
2020,3,14,08:00,UTC,0,1009.5,0,50,0,0,-2.1,-11.1,43580,290,9.6,5.4
2020,3,14,09:00,UTC,0,1010.2,0,42,0,0,-1.4,-12.7,50000,303,11.1,6.7
2020,3,14,10:00,UTC,0,1010.8,0,37,0,0,-0.5,-13.6,45970,307,12.4,6.2
