"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","18","02:00","0.5","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","19","02:00","1.9","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","20","02:00","0.9","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","21","02:00","0.5","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","22","02:00","3.1","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","23","02:00","1","27"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","24","02:00","2.9","28"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","25","02:00","5.2","32"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","26","02:00","5.9","34"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","27","02:00","12.3","37"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","28","02:00","2.2","41"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","29","02:00","0","42"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","30","02:00","10.8","42"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","1","31","02:00","2.4","50"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","1","02:00","2.6","54"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","2","02:00","3.2","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","3","02:00","0.6","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","4","02:00","0.8","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","5","02:00","1.6","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","6","02:00","1.5","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","7","02:00","0.3","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","8","02:00","0.2","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","9","02:00","1","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","10","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","11","02:00","0.2","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","12","02:00","-1","52"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","13","02:00","0","52"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","14","02:00","0.2","52"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","15","02:00","0.1","52"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","16","02:00","1.5","52"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","17","02:00","2.2","54"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","18","02:00","1.8","55"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","19","02:00","0.1","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","20","02:00","1.5","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","21","02:00","1.6","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","22","02:00","2.1","57"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","23","02:00","1.9","58"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","24","02:00","2","58"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","25","02:00","0.5","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","26","02:00","0.1","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","27","02:00","0.1","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","2","28","02:00","0.1","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","1","02:00","3.2","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","2","02:00","0","60"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","3","02:00","0","60"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","4","02:00","2.5","60"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","5","02:00","-1","61"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","6","02:00","-1","61"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","7","02:00","0.5","59"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","8","02:00","0","53"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","9","02:00","-1","53"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","10","02:00","0","51"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","11","02:00","-1","45"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","12","02:00","-1","40"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","13","02:00","-1","34"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","14","02:00","0","34"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","15","02:00","3.8","34"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","16","02:00","0.2","31"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","17","02:00","10.6","30"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","18","02:00","0","24"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","19","02:00","3.5","24"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","20","02:00","1.8","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","21","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","22","02:00","0.2","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","23","02:00","0","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","24","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","25","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","26","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","27","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","28","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","29","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","30","02:00","1.8","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","3","31","02:00","-1","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","1","02:00","0.1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","2","02:00","7.1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","3","02:00","1.9","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","4","02:00","-1","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","5","02:00","-1","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","6","02:00","0.1","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","7","02:00","1.3","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","8","02:00","0.1","27"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","9","02:00","0.1","27"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","10","02:00","-1","25"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","11","02:00","0.8","23"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","12","02:00","8","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","13","02:00","9.1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","14","02:00","0","26"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","15","02:00","0","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","16","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","17","02:00","2.8","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","18","02:00","1.6","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","19","02:00","12","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","20","02:00","0","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","21","02:00","2.4","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","22","02:00","4","9"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","23","02:00","-1","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","24","02:00","16.6","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","25","02:00","1.2","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","26","02:00","0","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","27","02:00","3","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","28","02:00","0.3","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","29","02:00","0","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","4","30","02:00","1.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","1","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","2","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","3","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","4","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","5","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","6","02:00","4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","9","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","10","02:00","3.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","11","02:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","12","02:00","5.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","13","02:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","14","02:00","5.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","15","02:00","3.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","16","02:00","7.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","17","02:00","8.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","19","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","20","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","21","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","22","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","23","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","24","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","25","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","26","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","27","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","28","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","29","02:00","1.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","30","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","5","31","02:00","0.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","1","02:00","2.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","2","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","3","02:00","1.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","4","02:00","3.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","5","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","6","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","8","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","9","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","10","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","11","02:00","1.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","12","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","13","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","14","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","15","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","16","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","17","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","19","02:00","2.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","20","02:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","21","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","22","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","23","02:00","1.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","24","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","25","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","26","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","27","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","28","02:00","3.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","29","02:00","1.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","6","30","02:00","19.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","1","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","2","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","3","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","4","02:00","9.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","5","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","6","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","9","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","11","02:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","12","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","13","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","14","02:00","24.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","15","02:00","6.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","16","02:00","1.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","17","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","18","02:00","9.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","19","02:00","8.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","20","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","21","02:00","7.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","22","02:00","8.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","23","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","24","02:00","8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","25","02:00","12.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","26","02:00","2.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","27","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","28","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","29","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","30","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","7","31","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","3","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","4","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","5","02:00","7.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","6","02:00","5.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","9","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","10","02:00","1.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","11","02:00","1.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","12","02:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","13","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","14","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","15","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","16","02:00","1.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","17","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","19","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","20","02:00","3.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","21","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","22","02:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","23","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","24","02:00","1.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","25","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","26","02:00","4.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","27","02:00","3.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","28","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","29","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","30","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","8","31","02:00","2.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","2","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","3","02:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","4","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","5","02:00","3.8","-"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","6","02:00","11.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","7","02:00","10.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","9","02:00","8.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","10","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","11","02:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","12","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","13","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","14","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","15","02:00","4.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","16","02:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","17","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","19","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","20","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","21","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","22","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","23","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","24","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","25","02:00","0.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","26","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","27","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","28","02:00","1.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","29","02:00","3.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","9","30","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","1","02:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","2","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","3","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","4","02:00","0.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","5","02:00","1.6","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","6","02:00","1.8","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","7","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","8","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","9","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","10","02:00","2.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1977","10","11","02:00","0.3","-1"
